concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
36546416,From descendants,Adenocarcinoma in tubulovillous adenoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36547430,From descendants,Basal cell adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36548489,From descendants,"Cribriform carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36548496,From descendants,Mucoepidermoid carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36548568,From descendants,Adenosquamous carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36548645,From descendants,Adenocarcinoma in tubulovillous adenoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36549005,From descendants,"Squamous cell carcinoma, adenoid of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36549656,From descendants,Basaloid squamous cell carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36549875,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of thoracic esophagus,Condition,ICDO3,standard,y,y
36549931,From descendants,Adenocarcinoma in villous adenoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36549938,From descendants,Adenocarcinoma in villous adenoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36550359,From descendants,"Verrucous carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36550503,From descendants,"Squamous cell carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36550760,From descendants,"Papillary adenocarcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36550887,From descendants,"Papillary carcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36550976,From descendants,"Mucin-producing adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36550984,From descendants,Epithelial-myoepithelial carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36552124,From descendants,Myoepithelial carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36553495,From descendants,Adenocarcinoma with apocrine metaplasia of middle third of esophagus,Condition,ICDO3,standard,y,y
36553554,From descendants,"Spindle cell carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36553797,From descendants,"Large cell carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36555306,From descendants,"Metaplastic carcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36555628,From descendants,Myoepithelial carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36556716,From descendants,Adenosquamous carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36556741,From descendants,"Pleomorphic carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36556750,From descendants,"Carcinoma, anaplastic, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36557233,From descendants,Adenocarcinoma in villous adenoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36557475,From descendants,"Epithelioma, malignant of esophagus, NOS",Condition,ICDO3,standard,y,y
36558102,From descendants,Adenocarcinoma with squamous metaplasia of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36558248,From descendants,"Adenocarcinoma in villous adenoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36558310,From descendants,"Villous adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36558342,From descendants,Epithelial-myoepithelial carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36558673,From descendants,Papillary squamous cell carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36558752,From descendants,Pleomorphic carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36559498,From descendants,Adenoid cystic carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36560810,From descendants,Villous adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36561229,From descendants,Mucin-producing adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36561345,From descendants,"Verrucous carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36561900,From descendants,"Adenocarcinoma with mixed subtypes of esophagus, NOS",Condition,ICDO3,standard,y,y
36562229,From descendants,"Epithelioma, malignant of middle third of esophagus",Condition,ICDO3,standard,y,y
36562399,From descendants,"Squamous cell carcinoma, microinvasive of esophagus, NOS",Condition,ICDO3,standard,y,y
36564227,From descendants,"Basal cell adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36564557,From descendants,"Metaplastic carcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36564795,From descendants,Adenoid cystic carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36565020,From descendants,"Squamous cell carcinoma, spindle cell of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36565316,From descendants,Adenocarcinoma with mixed subtypes of thoracic esophagus,Condition,ICDO3,standard,y,y
36566333,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of middle third of esophagus,Condition,ICDO3,standard,y,y
36566385,From descendants,"Carcinoma, anaplastic, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36566572,From descendants,Scirrhous adenocarcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36566894,From descendants,"Squamous cell carcinoma, adenoid of esophagus, NOS",Condition,ICDO3,standard,y,y
36567259,From descendants,Pleomorphic carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36567820,From descendants,"Glassy cell carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36715844,From descendants,Primary adenocarcinoma of lower third of esophagus due to Barrett esophagus,Condition,SNOMED,standard,y,y
36715847,From descendants,Primary squamous cell carcinoma of overlapping lesion of esophagus,Condition,SNOMED,standard,y,y
36715849,From descendants,Primary adenocarcinoma of middle third of esophagus,Condition,SNOMED,standard,y,y
36715850,From descendants,Primary adenocarcinoma of overlapping lesion of esophagus,Condition,SNOMED,standard,y,y
37016162,From descendants,Primary adenocarcinoma of distal third of esophagus,Condition,SNOMED,standard,y,y
37204513,From descendants,Salivary gland type carcinoma of esophagus,Condition,SNOMED,standard,y,y
37204806,From descendants,Undifferentiated carcinoma of esophagus,Condition,SNOMED,standard,y,y
40493492,From descendants,Adenocarcinoma of lower esophagus,Condition,SNOMED,standard,y,y
42512618,From descendants,"Infiltrating duct carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
44499537,From descendants,"Adenocarcinoma, intestinal type of lower third of esophagus",Condition,ICDO3,standard,y,y
44500184,From descendants,"Carcinoma, undifferentiated, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
44500193,From descendants,"Adenocarcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
44500255,From descendants,"Mucinous adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
44500361,From descendants,"Papillary adenocarcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
44500603,From descendants,Adenosquamous carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
44500774,From descendants,"Carcinoma, anaplastic, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
44501442,From descendants,Mucinous adenocarcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
44501896,From descendants,Mucin-producing adenocarcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
44502036,From descendants,"Adenosquamous carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
44502171,From descendants,"Carcinoma, diffuse type of lower third of esophagus",Condition,ICDO3,standard,y,y
44502231,From descendants,Adenocarcinoma with mixed subtypes of middle third of esophagus,Condition,ICDO3,standard,y,y
44502396,From descendants,Mucin-producing adenocarcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
44502533,From descendants,Adenocarcinoma with mixed subtypes of lower third of esophagus,Condition,ICDO3,standard,y,y
44503142,From descendants,"Adenocarcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
44503209,From descendants,"Carcinoma, diffuse type of middle third of esophagus",Condition,ICDO3,standard,y,y
44504131,From descendants,"Carcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
44504137,From descendants,"Carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
44504143,From descendants,"Carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
44504144,From descendants,"Squamous cell carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
44504145,From descendants,"Adenocarcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
44504598,From descendants,"Carcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
603062,From initial search,Presence of direct invasion by primary malignant neoplasm of esophagus to nerve,Observation,SNOMED,standard,y,y
603063,From initial search,Presence of direct invasion by primary malignant neoplasm of esophagus to lymphatic vessel and/or small blood vessel,Observation,SNOMED,standard,y,y
619806,From initial search,Histologic type of primary malignant neoplasm of esophagus,Observation,SNOMED,standard,y,y
607056,From initial search,Histologic grade of primary malignant neoplasm of esophagus,Observation,SNOMED,standard,y,y
3183119,From initial search,Histologic type of primary malignant neoplasm of esophagus,Observation,Nebraska Lexicon,standard,y,y
44502630,From orphan,Signet ring cell carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
