concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
36529253,From descendants,"Papillary adenocarcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36529433,From descendants,"Superficial spreading adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36529871,From descendants,Epithelial-myoepithelial carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36530115,From descendants,Glassy cell carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36530527,From descendants,Intraductal papillary adenocarcinoma with invasion of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36530712,From descendants,"Carcinoma, undifferentiated, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36531307,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36531436,From descendants,Scirrhous adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36531468,From descendants,Adenocarcinoma in adenomatous polyp of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36531610,From descendants,"Carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36531800,From descendants,"Papillary cystadenocarcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36531945,From descendants,"Duct carcinoma, desmoplastic type of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36532276,From descendants,"Cystadenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36532482,From descendants,Myoepithelial carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36532486,From descendants,Acinar cell carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36532549,From descendants,"Metaplastic carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36532697,From descendants,"Infiltrating ductular carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36532856,From descendants,Adenosquamous carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36532986,From descendants,Solid pseudopapillary neoplasm of pancreas of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36533132,From descendants,Mixed cell adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36533396,From descendants,Scirrhous adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36533450,From descendants,"Adenocarcinoid tumor of pancreas, NOS",Condition,ICDO3,standard,y,y
36533908,From descendants,Adenocarcinoma in adenomatous polyp of body of pancreas,Condition,ICDO3,standard,y,y
36533910,From descendants,"Serous carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36534321,From descendants,"Papillary cystadenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36534376,From descendants,"Cystadenocarcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36534609,From descendants,Superficial spreading adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36534876,From descendants,Adenocarcinoma with squamous metaplasia of tail of pancreas,Condition,ICDO3,standard,y,y
36535671,From descendants,"Squamous cell carcinoma, adenoid of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36535779,From descendants,Adenocarcinoma with apocrine metaplasia of tail of pancreas,Condition,ICDO3,standard,y,y
36536138,From descendants,"Squamous cell carcinoma, spindle cell of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36536265,From descendants,Glassy cell carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36536273,From descendants,Carcinoma simplex of tail of pancreas,Condition,ICDO3,standard,y,y
36536276,From descendants,Villous adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36536431,From descendants,"Carcinoma, anaplastic, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36536754,From descendants,Adenocarcinoma with mixed subtypes of pancreatic duct,Condition,ICDO3,standard,y,y
36537054,From descendants,"Serous carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36537113,From descendants,"Cystadenocarcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36537141,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36537548,From descendants,"Solid carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36537607,From descendants,"Solid carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36537718,From descendants,"Papillary carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36537838,From descendants,"Polygonal cell carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36538219,From descendants,Carcinoma simplex of body of pancreas,Condition,ICDO3,standard,y,y
36538348,From descendants,Myoepithelial carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36538656,From descendants,"Epithelioma, malignant of pancreas, NOS",Condition,ICDO3,standard,y,y
36538825,From descendants,"Papillary carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36539200,From descendants,Solid pseudopapillary neoplasm of pancreas of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36539281,From descendants,"Solid carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36539383,From descendants,"Tubular adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36539442,From descendants,"Serous carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36539751,From descendants,Mucoepidermoid carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36540547,From descendants,"Serous carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36540610,From descendants,"Carcinoma, undifferentiated, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36540629,From descendants,Villous adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36540640,From descendants,"Verrucous carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36540783,From descendants,Villous adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36540811,From descendants,"Metaplastic carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36541054,From descendants,Intraductal papillary adenocarcinoma with invasion of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36541124,From descendants,Papillary mucinous cystadenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36541126,From descendants,Mucinous cystic neoplasm with high grade dysplasia of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36541196,From descendants,Superficial spreading adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36541248,From descendants,"Verrucous carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36541498,From descendants,"Adenocarcinoma in villous adenoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36541519,From descendants,"Papillary cystadenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36541803,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36542041,From descendants,Adenocarcinoid tumor of pancreatic duct,Condition,ICDO3,standard,y,y
36542231,From descendants,Infiltrating ductular carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36542553,From descendants,"Spindle cell carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36542609,From descendants,"Squamous cell carcinoma, microinvasive of pancreas, NOS",Condition,ICDO3,standard,y,y
36542649,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of pancreatic duct,Condition,ICDO3,standard,y,y
36543098,From descendants,"Epithelioma, malignant of tail of pancreas",Condition,ICDO3,standard,y,y
36543167,From descendants,Adenocarcinoma in tubulovillous adenoma of pancreatic duct,Condition,ICDO3,standard,y,y
36543462,From descendants,Glassy cell carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36543527,From descendants,Adenocarcinoma in tubulovillous adenoma of tail of pancreas,Condition,ICDO3,standard,y,y
36543801,From descendants,Adenocarcinoid tumor of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36543966,From descendants,"Squamous cell carcinoma, spindle cell of pancreas, NOS",Condition,ICDO3,standard,y,y
36544209,From descendants,Papillary squamous cell carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36544283,From descendants,Tubular adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36544386,From descendants,"Myoepithelial carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36544437,From descendants,"Papillary mucinous cystadenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36544725,From descendants,Adenocarcinoid tumor of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36544923,From descendants,"Papillary cystadenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36545139,From descendants,Papillary mucinous cystadenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36545252,From descendants,Carcinoma simplex of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36545325,From descendants,"Adenosquamous carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36545449,From descendants,Adenosquamous carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36545921,From descendants,Adenocarcinoma with mixed subtypes of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36545994,From descendants,Myoepithelial carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36546008,From descendants,Intraductal papillary adenocarcinoma with invasion of body of pancreas,Condition,ICDO3,standard,y,y
36546281,From descendants,"Adenocarcinoma in adenomatous polyp of pancreas, NOS",Condition,ICDO3,standard,y,y
36546351,From descendants,"Squamous cell carcinoma, microinvasive of body of pancreas",Condition,ICDO3,standard,y,y
36546377,From descendants,Epithelial-myoepithelial carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36546398,From descendants,Tubular adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36546659,From descendants,"Solid carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36546666,From descendants,Infiltrating ductular carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36546695,From descendants,"Metaplastic carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36546789,From descendants,"Metaplastic carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36547251,From descendants,"Cystadenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36547730,From descendants,"Clear cell adenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36547750,From descendants,"Mucinous cystadenocarcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36547867,From descendants,"Papillary cystadenocarcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36548229,From descendants,Mucinous cystic neoplasm with high grade dysplasia of body of pancreas,Condition,ICDO3,standard,y,y
36548294,From descendants,Adenocarcinoma with apocrine metaplasia of pancreatic duct,Condition,ICDO3,standard,y,y
36548351,From descendants,"Serous carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36548594,From descendants,Adenocarcinoma in tubulovillous adenoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36549741,From descendants,"Verrucous carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36549944,From descendants,"Squamous cell carcinoma, spindle cell of head of pancreas",Condition,ICDO3,standard,y,y
36549960,From descendants,Adenocarcinoma with apocrine metaplasia of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36549995,From descendants,"Medullary carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36550351,From descendants,Mucinous cystic neoplasm with high grade dysplasia of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36550681,From descendants,Tubular adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36550711,From descendants,"Mucoepidermoid carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36550922,From descendants,Adenocarcinoma with squamous metaplasia of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36551212,From descendants,Carcinoma simplex of pancreatic duct,Condition,ICDO3,standard,y,y
36551241,From descendants,Myoepithelial carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36551494,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of body of pancreas,Condition,ICDO3,standard,y,y
36551522,From descendants,"Medullary carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36551708,From descendants,"Spindle cell carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36551913,From descendants,Epithelial-myoepithelial carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36552424,From descendants,"Mucinous cystadenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36552462,From descendants,Adenocarcinoma with squamous metaplasia of pancreatic duct,Condition,ICDO3,standard,y,y
36552650,From descendants,Infiltrating ductular carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36552706,From descendants,"Epithelioma, malignant of body of pancreas",Condition,ICDO3,standard,y,y
36552933,From descendants,"Duct carcinoma, desmoplastic type of pancreatic duct",Condition,ICDO3,standard,y,y
36552940,From descendants,Adenocarcinoma with squamous metaplasia of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36553040,From descendants,Adenocarcinoma with apocrine metaplasia of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36553090,From descendants,Superficial spreading adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36553219,From descendants,Adenocarcinoma with apocrine metaplasia of body of pancreas,Condition,ICDO3,standard,y,y
36553227,From descendants,Adenocarcinoma in adenomatous polyp of head of pancreas,Condition,ICDO3,standard,y,y
36553250,From descendants,"Carcinoma, undifferentiated, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36553472,From descendants,"Duct carcinoma, desmoplastic type of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36553522,From descendants,"Clear cell adenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36554066,From descendants,"Solid carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36554498,From descendants,"Papillary adenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36554511,From descendants,Superficial spreading adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36554556,From descendants,"Carcinoma, undifferentiated, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36554557,From descendants,Papillary squamous cell carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36554693,From descendants,Intraductal papillary adenocarcinoma with invasion of tail of pancreas,Condition,ICDO3,standard,y,y
36554904,From descendants,Infiltrating ductular carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36554976,From descendants,"Carcinoma, anaplastic, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36555052,From descendants,"Metaplastic carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36555095,From descendants,Basal cell adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36555814,From descendants,"Solid carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36555871,From descendants,"Solid pseudopapillary neoplasm of pancreas of pancreas, NOS",Condition,ICDO3,standard,y,y
36556285,From descendants,"Mucinous cystadenocarcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36556407,From descendants,"Carcinoma simplex of pancreas, NOS",Condition,ICDO3,standard,y,y
36556735,From descendants,Polygonal cell carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36556819,From descendants,Intraductal papillary adenocarcinoma with invasion of head of pancreas,Condition,ICDO3,standard,y,y
36556998,From descendants,"Metaplastic carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36557144,From descendants,"Medullary carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36557310,From descendants,"Carcinoma, anaplastic, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36557420,From descendants,Intraductal papillary adenocarcinoma with invasion of pancreatic duct,Condition,ICDO3,standard,y,y
36557435,From descendants,Villous adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36557531,From descendants,"Squamous cell carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36557533,From descendants,Papillary squamous cell carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36557606,From descendants,Mixed cell adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36557909,From descendants,"Spindle cell carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36558013,From descendants,"Glassy cell carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36558114,From descendants,Tubular adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36558135,From descendants,"Cystadenocarcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36558301,From descendants,Adenocarcinoma in villous adenoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36558441,From descendants,"Duct carcinoma, desmoplastic type of body of pancreas",Condition,ICDO3,standard,y,y
36558552,From descendants,Mucoepidermoid carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36558557,From descendants,Papillary mucinous cystadenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36558561,From descendants,Mucin-producing adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36558579,From descendants,"Verrucous carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36558758,From descendants,Myoepithelial carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36558867,From descendants,Infiltrating duct and lobular carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36558885,From descendants,"Epithelioma, malignant of head of pancreas",Condition,ICDO3,standard,y,y
36559274,From descendants,Carcinoma simplex of head of pancreas,Condition,ICDO3,standard,y,y
36559463,From descendants,"Papillary adenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36559559,From descendants,"Squamous cell carcinoma, microinvasive of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36559572,From descendants,"Papillary carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36559719,From descendants,"Large cell carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36559974,From descendants,Infiltrating ductular carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36560164,From descendants,"Carcinoma, undifferentiated, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36560330,From descendants,"Squamous cell carcinoma, adenoid of pancreas, NOS",Condition,ICDO3,standard,y,y
36560386,From descendants,Pleomorphic carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36560940,From descendants,Adenocarcinoma in tubulovillous adenoma of body of pancreas,Condition,ICDO3,standard,y,y
36561013,From descendants,"Papillary adenocarcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36561074,From descendants,Epithelial-myoepithelial carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36561541,From descendants,"Basal cell adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36561577,From descendants,"Adenocarcinoma with apocrine metaplasia of pancreas, NOS",Condition,ICDO3,standard,y,y
36561588,From descendants,Tubular adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36561639,From descendants,"Serous carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36561726,From descendants,"Mucinous cystic neoplasm with high grade dysplasia of pancreas, NOS",Condition,ICDO3,standard,y,y
36561813,From descendants,Adenocarcinoma in adenomatous polyp of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36562185,From descendants,"Medullary carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36562198,From descendants,"Papillary carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36562260,From descendants,Adenocarcinoma in tubulovillous adenoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36562350,From descendants,"Verrucous carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36562424,From descendants,Mucoepidermoid carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36562610,From descendants,"Epithelioma, malignant of pancreatic duct",Condition,ICDO3,standard,y,y
36562757,From descendants,Papillary mucinous cystadenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36563151,From descendants,"Medullary carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36563335,From descendants,Epithelial-myoepithelial carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36563485,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36563560,From descendants,"Large cell carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36563603,From descendants,Mucinous cystic neoplasm with high grade dysplasia of pancreatic duct,Condition,ICDO3,standard,y,y
36563808,From descendants,Mucinous cystic neoplasm with high grade dysplasia of tail of pancreas,Condition,ICDO3,standard,y,y
36564218,From descendants,"Medullary carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36564986,From descendants,Scirrhous adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36565307,From descendants,"Metaplastic carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36565469,From descendants,Villous adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36565565,From descendants,"Carcinoma, undifferentiated, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36565700,From descendants,"Adenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36565740,From descendants,Tubular adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36565792,From descendants,Solid pseudopapillary neoplasm of pancreas of pancreatic duct,Condition,ICDO3,standard,y,y
36566171,From descendants,"Adenocarcinoma with cartilaginous and osseous metaplasia of pancreas, NOS",Condition,ICDO3,standard,y,y
36566423,From descendants,Basal cell adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36566513,From descendants,Basal cell adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36566684,From descendants,Adenocarcinoma with squamous metaplasia of head of pancreas,Condition,ICDO3,standard,y,y
36566798,From descendants,Superficial spreading adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36566976,From descendants,"Villous adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36567058,From descendants,"Duct carcinoma, desmoplastic type of tail of pancreas",Condition,ICDO3,standard,y,y
36567065,From descendants,"Duct carcinoma, desmoplastic type of head of pancreas",Condition,ICDO3,standard,y,y
36567126,From descendants,"Carcinoma, undifferentiated, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36567199,From descendants,"Epithelioma, malignant of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36567644,From descendants,Solid pseudopapillary neoplasm of pancreas of head of pancreas,Condition,ICDO3,standard,y,y
36567666,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36567687,From descendants,"Papillary squamous cell carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36683250,From descendants,Invasive intraductal papillary-mucinous carcinoma of pancreas,Condition,SNOMED,standard,y,y
36713362,From descendants,Primary adenocarcinoma of body of pancreas,Condition,SNOMED,standard,y,y
36713363,From descendants,Primary adenocarcinoma of head of pancreas,Condition,SNOMED,standard,y,y
37204187,From descendants,Solid pseudopapillary carcinoma of pancreas,Condition,SNOMED,standard,y,y
37204808,From descendants,Serous cystadenocarcinoma of pancreas,Condition,SNOMED,standard,y,y
37204852,From descendants,Acinar cell carcinoma of pancreas,Condition,SNOMED,standard,y,y
37206235,From descendants,Mucinous cystadenocarcinoma of pancreas,Condition,SNOMED,standard,y,y
37311469,From descendants,Pancreatic ductal adenocarcinoma,Condition,SNOMED,standard,y,y
42511661,From descendants,Mixed acinar-ductal carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
42511728,From descendants,Mixed acinar-ductal carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
42512017,From descendants,"Adenocarcinoma, intestinal type of head of pancreas",Condition,ICDO3,standard,y,y
42512022,From descendants,Mixed acinar-ductal carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
42512190,From descendants,"Mixed acinar-ductal carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
42512697,From descendants,Infiltrating duct mixed with other types of carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
42512815,From descendants,Mixed acinar-ductal carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
42512915,From descendants,Mixed acinar-ductal carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
42512937,From descendants,Mixed acinar-ductal carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
42872399,From descendants,Primary adenocarcinoma of pancreas,Condition,SNOMED,standard,y,y
44499444,From descendants,Mucinous adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
44499646,From descendants,"Cystadenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44499649,From descendants,Mucin-producing adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
44499789,From descendants,"Carcinoma, anaplastic, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44499883,From descendants,Scirrhous adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
44499965,From descendants,Adenocarcinoma with mixed subtypes of body of pancreas,Condition,ICDO3,standard,y,y
44499977,From descendants,Adenosquamous carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44499998,From descendants,"Large cell carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44500011,From descendants,"Adenocarcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
44500024,From descendants,Adenocarcinoma with mixed subtypes of tail of pancreas,Condition,ICDO3,standard,y,y
44500034,From descendants,"Mucinous adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
44500076,From descendants,"Infiltrating duct carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
44500078,From descendants,Infiltrating duct mixed with other types of carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44500116,From descendants,Pleomorphic carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
44500145,From descendants,Mucinous adenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
44500200,From descendants,"Mucinous cystadenocarcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44500206,From descendants,"Acinar cell carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
44500345,From descendants,"Squamous cell carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44500418,From descendants,"Infiltrating duct carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44500460,From descendants,"Infiltrating duct carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44500463,From descendants,Acinar cell carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
44500651,From descendants,"Mucinous cystadenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44500791,From descendants,"Papillary adenocarcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
44500798,From descendants,"Mucinous cystadenocarcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
44500847,From descendants,"Squamous cell carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
44500872,From descendants,"Adenocarcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
44500916,From descendants,"Carcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
