concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
602000,From descendants,Primary adenocarcinoma of neck of urinary bladder,Condition,SNOMED,standard,y,y
602001,From descendants,Primary adenocarcinoma of dome of urinary bladder,Condition,SNOMED,standard,y,y
602012,From descendants,Primary adenocarcinoma of trigone of urinary bladder,Condition,SNOMED,standard,y,y
602108,From descendants,Primary squamous cell carcinoma of neck of urinary bladder,Condition,SNOMED,standard,y,y
609240,From descendants,Primary squamous cell carcinoma of dome of urinary bladder,Condition,SNOMED,standard,y,y
765651,From descendants,Primary spindle cell carcinoma of urinary bladder,Condition,SNOMED,standard,y,y
3188616,From descendants,Stage I adenocarcinoma of bladder,Condition,Nebraska Lexicon,standard,y,y
4111028,From descendants,Adenocarcinoma of bladder,Condition,SNOMED,standard,y,y
4113110,From descendants,Carcinoma of bladder,Condition,SNOMED,standard,y,y
36517768,From descendants,Scirrhous adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36518027,From descendants,Schneiderian carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36518210,From descendants,Polygonal cell carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36518231,From descendants,Lymphoepithelial carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36518611,From descendants,"Squamous cell carcinoma, spindle cell of dome of bladder",Condition,ICDO3,standard,y,y
36519539,From descendants,Pleomorphic carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36520368,From descendants,"Glassy cell carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36521107,From descendants,Cloacogenic carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36521384,From descendants,Mucinous adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36521408,From descendants,"Squamous cell carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36521503,From descendants,"Carcinoma, undifferentiated, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36521939,From descendants,Superficial spreading adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36522185,From descendants,"Carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36522495,From descendants,"Squamous cell carcinoma, adenoid of dome of bladder",Condition,ICDO3,standard,y,y
36522655,From descendants,"Squamous cell carcinoma, microinvasive of bladder, NOS",Condition,ICDO3,standard,y,y
36523000,From descendants,"Adenocarcinoma in villous adenoma of bladder, NOS",Condition,ICDO3,standard,y,y
36523033,From descendants,"Pleomorphic carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36523313,From descendants,"Papillary carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36523573,From descendants,"Myoepithelial carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36523845,From descendants,"Medullary carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36524562,From descendants,Cloacogenic carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36524661,From descendants,Scirrhous adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36524755,From descendants,"Carcinoma simplex of bladder, NOS",Condition,ICDO3,standard,y,y
36524979,From descendants,Adenocarcinoma in villous adenoma of bladder neck,Condition,ICDO3,standard,y,y
36525415,From descendants,Mixed cell adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36525482,From descendants,"Squamous cell carcinoma, microinvasive of bladder neck",Condition,ICDO3,standard,y,y
36526054,From descendants,"Clear cell adenocarcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36526662,From descendants,"Papillary adenocarcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36526694,From descendants,Myoepithelial carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36527013,From descendants,"Mixed cell adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36527083,From descendants,"Verrucous carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36527251,From descendants,Mucin-producing adenocarcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36528415,From descendants,"Carcinoma, undifferentiated, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36528469,From descendants,Superficial spreading adenocarcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36528603,From descendants,"Cloacogenic carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36529240,From descendants,"Hepatoid adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36529488,From descendants,Adenocarcinoma with mixed subtypes of dome of bladder,Condition,ICDO3,standard,y,y
36529755,From descendants,Mucinous adenocarcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36530236,From descendants,Glassy cell carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36530377,From descendants,Polygonal cell carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36530619,From descendants,"Squamous cell carcinoma, adenoid of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36531166,From descendants,Basal cell adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36531477,From descendants,Carcinoma simplex of trigone of bladder,Condition,ICDO3,standard,y,y
36531757,From descendants,"Carcinoma, anaplastic, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36531770,From descendants,Papillary squamous cell carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36531798,From descendants,Mixed cell adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36532373,From descendants,"Epithelioma, malignant of bladder, NOS",Condition,ICDO3,standard,y,y
36532612,From descendants,"Papillary adenocarcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36533202,From descendants,"Schneiderian carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36533284,From descendants,Superficial spreading adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36533489,From descendants,"Solid carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36533527,From descendants,"Solid carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36533721,From descendants,"Papillary squamous cell carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36533923,From descendants,"Spindle cell carcinoma, NOS, of urachus",Condition,ICDO3,standard,y,y
36534140,From descendants,Basaloid carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36534725,From descendants,Pleomorphic carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36535491,From descendants,Hepatoid adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36535689,From descendants,Superficial spreading adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36535833,From descendants,Papillary squamous cell carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36536230,From descendants,Lymphoepithelial carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36536320,From descendants,"Medullary carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36536702,From descendants,Basal cell adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36536854,From descendants,"Adenocarcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36537916,From descendants,"Papillary adenocarcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36538193,From descendants,Scirrhous adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36538237,From descendants,"Basal cell adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36538254,From descendants,"Urothelial carcinoma, micropapillary of bladder neck",Condition,ICDO3,standard,y,y
36538462,From descendants,Adenocarcinoma with mixed subtypes of trigone of bladder,Condition,ICDO3,standard,y,y
36538469,From descendants,Cloacogenic carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36539464,From descendants,Adenocarcinoma with mixed subtypes of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36540141,From descendants,"Polygonal cell carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36540438,From descendants,"Solid carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36541863,From descendants,"Large cell carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36541964,From descendants,Scirrhous adenocarcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36542578,From descendants,"Mucin-producing adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36542983,From descendants,Glassy cell carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36543104,From descendants,"Solid carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36543418,From descendants,"Verrucous carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36543466,From descendants,"Carcinoma, undifferentiated, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36543484,From descendants,"Scirrhous adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36543718,From descendants,Myoepithelial carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36544309,From descendants,"Squamous cell carcinoma, adenoid of bladder neck",Condition,ICDO3,standard,y,y
36544733,From descendants,"Large cell carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36545077,From descendants,Pleomorphic carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36545484,From descendants,"Epithelioma, malignant of bladder neck",Condition,ICDO3,standard,y,y
36545593,From descendants,Polygonal cell carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36545753,From descendants,"Mucinous adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36546361,From descendants,Mucinous adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36546465,From descendants,"Spindle cell carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36546698,From descendants,"Epithelioma, malignant of trigone of bladder",Condition,ICDO3,standard,y,y
36547035,From descendants,"Spindle cell carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36547270,From descendants,Mullerian mixed tumor of dome of bladder,Condition,ICDO3,standard,y,y
36547347,From descendants,Myoepithelial carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36547507,From descendants,"Papillary adenocarcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36547572,From descendants,Basaloid carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36548187,From descendants,Papillary squamous cell carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36548450,From descendants,Mucin-producing adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36548556,From descendants,Adenocarcinoma in villous adenoma of dome of bladder,Condition,ICDO3,standard,y,y
36548657,From descendants,Schneiderian carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36548821,From descendants,"Carcinoma, undifferentiated, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36549214,From descendants,"Verrucous carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36549519,From descendants,Carcinoma simplex of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36549548,From descendants,Adenocarcinoma with mixed subtypes of bladder neck,Condition,ICDO3,standard,y,y
36549624,From descendants,"Papillary carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36550039,From descendants,"Squamous cell carcinoma, spindle cell of bladder neck",Condition,ICDO3,standard,y,y
36550825,From descendants,Basaloid carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36551036,From descendants,"Verrucous carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36551328,From descendants,"Solid carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36551959,From descendants,Schneiderian carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36552028,From descendants,"Adenocarcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36552213,From descendants,"Squamous cell carcinoma, spindle cell of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36552603,From descendants,"Urothelial carcinoma, micropapillary of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36553089,From descendants,Adenocarcinoma in villous adenoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36553120,From descendants,"Squamous cell carcinoma, microinvasive of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36553269,From descendants,"Medullary carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36553479,From descendants,"Carcinoma, anaplastic, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36554141,From descendants,Carcinoma simplex of dome of bladder,Condition,ICDO3,standard,y,y
36554643,From descendants,Myoepithelial carcinoma of bladder neck,Condition,ICDO3,standard,y,y
36554743,From descendants,Basal cell adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36555838,From descendants,Papillary urothelial carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36556174,From descendants,Pleomorphic carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36556525,From descendants,"Adenocarcinoma with mixed subtypes of bladder, NOS",Condition,ICDO3,standard,y,y
36556576,From descendants,"Squamous cell carcinoma, microinvasive of dome of bladder",Condition,ICDO3,standard,y,y
36556827,From descendants,Mixed cell adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36557267,From descendants,Schneiderian carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36557377,From descendants,"Squamous cell carcinoma, adenoid of bladder, NOS",Condition,ICDO3,standard,y,y
36557449,From descendants,"Superficial spreading adenocarcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36557959,From descendants,Adenocarcinoma in villous adenoma of trigone of bladder,Condition,ICDO3,standard,y,y
36558289,From descendants,Hepatoid adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36558499,From descendants,Cloacogenic carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36558527,From descendants,"Adenocarcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36558691,From descendants,Hepatoid adenocarcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
36558796,From descendants,"Papillary adenocarcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36559097,From descendants,"Large cell carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36559837,From descendants,Carcinoma simplex of bladder neck,Condition,ICDO3,standard,y,y
36560277,From descendants,Hepatoid adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
36560301,From descendants,"Carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36560357,From descendants,Mucin-producing adenocarcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36560684,From descendants,"Medullary carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36561104,From descendants,"Lymphoepithelial carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36561194,From descendants,"Carcinoma, anaplastic, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36561326,From descendants,"Epithelioma, malignant of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36561576,From descendants,"Spindle cell carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36561650,From descendants,"Papillary carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
36561873,From descendants,Lymphoepithelial carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36563115,From descendants,"Verrucous carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36563310,From descendants,Glassy cell carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
36563738,From descendants,"Carcinoma, undifferentiated, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36563860,From descendants,Basaloid carcinoma of overlapping lesion of bladder,Condition,ICDO3,standard,y,y
36564440,From descendants,"Basaloid carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
36564475,From descendants,Mullerian mixed tumor of trigone of bladder,Condition,ICDO3,standard,y,y
36564673,From descendants,"Medullary carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
36565439,From descendants,"Clear cell adenocarcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
36566372,From descendants,"Epithelioma, malignant of dome of bladder",Condition,ICDO3,standard,y,y
36567629,From descendants,"Large cell carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
36567901,From descendants,"Endometrioid adenocarcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
42511731,From descendants,"Adenocarcinoma, intestinal type of trigone of bladder",Condition,ICDO3,standard,y,y
42511848,From descendants,"Adenocarcinoma, intestinal type of bladder, NOS",Condition,ICDO3,standard,y,y
42512324,From descendants,"Adenocarcinoma, intestinal type of bladder neck",Condition,ICDO3,standard,y,y
42512405,From descendants,"Adenosquamous carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
42512578,From descendants,"Basaloid squamous cell carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
42512684,From descendants,"Adenocarcinoma, intestinal type of dome of bladder",Condition,ICDO3,standard,y,y
42512976,From descendants,"Serous carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44498947,From descendants,"Squamous cell carcinoma, spindle cell of bladder, NOS",Condition,ICDO3,standard,y,y
44499012,From descendants,"Squamous cell carcinoma, NOS, of bladder neck",Condition,ICDO3,standard,y,y
44499684,From descendants,Papillary urothelial carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
44499832,From descendants,"Mixed tumor, malignant, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44499896,From descendants,Mucinous adenocarcinoma of dome of bladder,Condition,ICDO3,standard,y,y
44499970,From descendants,Mucin-producing adenocarcinoma of bladder neck,Condition,ICDO3,standard,y,y
44500030,From descendants,"Clear cell adenocarcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44500231,From descendants,"Carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
44500282,From descendants,"Carcinoma, anaplastic, NOS, of bladder neck",Condition,ICDO3,standard,y,y
44500579,From descendants,"Papillary carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
44500718,From descendants,"Urothelial carcinoma, micropapillary of trigone of bladder",Condition,ICDO3,standard,y,y
44500782,From descendants,"Urothelial carcinoma, micropapillary of bladder, NOS",Condition,ICDO3,standard,y,y
44500869,From descendants,"Urothelial carcinoma, micropapillary of dome of bladder",Condition,ICDO3,standard,y,y
44501177,From descendants,"Carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
44501337,From descendants,Lymphoepithelial carcinoma of dome of bladder,Condition,ICDO3,standard,y,y
44501620,From descendants,Papillary urothelial carcinoma of bladder neck,Condition,ICDO3,standard,y,y
44501769,From descendants,"Papillary carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44502005,From descendants,"Carcinoma, anaplastic, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
44502015,From descendants,Papillary urothelial carcinoma of trigone of bladder,Condition,ICDO3,standard,y,y
44502440,From descendants,"Adenocarcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
44502517,From descendants,"Squamous cell carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
44502706,From descendants,"Clear cell adenocarcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
44502930,From descendants,"Papillary urothelial carcinoma of bladder, NOS",Condition,ICDO3,standard,y,y
44505765,From descendants,"Carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44505766,From descendants,"Squamous cell carcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
44505770,From descendants,"Adenocarcinoma, NOS, of bladder, NOS",Condition,ICDO3,standard,y,y
607772,From initial search,Presence of direct invasion by primary malignant neoplasm of urinary bladder to lymphatic vessel and/or small blood vessel,Observation,SNOMED,standard,n,y
607773,From initial search,Anatomic location directly invaded by primary malignant neoplasm of urinary bladder,Observation,SNOMED,standard,n,n
619804,From initial search,Histologic type of primary malignant neoplasm of urinary bladder,Observation,SNOMED,standard,y,y
3168250,From initial search,Histologic type of primary malignant neoplasm urinary bladder,Observation,Nebraska Lexicon,standard,y,y
73712,From orphan,Malignant tumor of vault of bladder,Condition,SNOMED,standard,y,y
197508,From orphan,Malignant tumor of urinary bladder,Condition,SNOMED,standard,y,y
4095167,From orphan,Malignant tumor of ureteric orifice,Condition,SNOMED,standard,y,y
4095755,From orphan,Malignant tumor of trigone of urinary bladder,Condition,SNOMED,standard,y,y
4095756,From orphan,Malignant tumor of bladder neck,Condition,SNOMED,standard,y,y
4113111,From orphan,Transitional cell carcinoma of bladder,Condition,ICDO3,standard,y,y
4113112,From orphan,"Squamous cell carcinoma of bladder	",Condition,SNOMED,standard,y,y
4200889,From orphan,Local recurrence of malignant tumor of urinary bladder,Condition,ICDO3,standard,n,y
44500436,From orphan,"Transitional cell carcinoma, NOS, of lateral wall of bladder",Condition,ICDO3,standard,y,y
44500588,From orphan,"Transitional cell carcinoma, NOS, of trigone of bladder",Condition,ICDO3,standard,y,y
44500858,From orphan,"Transitional cell carcinoma, NOS, of posterior wall of bladder",Condition,ICDO3,standard,y,y
44501258,From orphan,Papillary urothelial carcinoma of ureteric orifice,Condition,ICDO3,standard,y,y
44501881,From orphan,"Transitional cell carcinoma, NOS, of bladder neck	",Condition,ICDO3,standard,y,y
44503077,From orphan,"Transitional cell carcinoma, NOS, of ureteric orifice",Condition,ICDO3,standard,y,y
44503205,From orphan,"Transitional cell carcinoma, NOS, of dome of bladder",Condition,ICDO3,standard,y,y
36532537,From orphan,"Transitional cell carcinoma, NOS, of overlapping lesion of bladder",Condition,ICDO3,standard,y,y
