concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
44500297,From descendants,"Papillary adenocarcinoma, NOS, of cervix uteri",Condition,ICDO3,standard,n,n
44500521,From descendants,"Mesonephroma, malignant of cervix uteri",Condition,ICDO3,standard,n,n
44500540,From descendants,"Carcinoma, undifferentiated, NOS, of endocervix",Condition,ICDO3,standard,n,n
44500692,From descendants,"Trophoblastic tumor, epithelioid of endometrium",Condition,ICDO3,standard,n,n
44500815,From descendants,"Choriocarcinoma, NOS, of endometrium",Condition,ICDO3,standard,n,n
44500817,From descendants,"Hemangiopericytoma, malignant of cervix uteri",Condition,ICDO3,standard,n,n
44500893,From descendants,"Mesodermal mixed tumor of uterus, NOS",Condition,ICDO3,standard,n,n
44500980,From descendants,Papillary squamous cell carcinoma of exocervix,Condition,ICDO3,standard,n,n
44500990,From descendants,"Squamous cell carcinoma, microinvasive of exocervix",Condition,ICDO3,standard,n,n
44500998,From descendants,Adenoid basal carcinoma of endocervix,Condition,ICDO3,standard,n,n
44501016,From descendants,Low grade serous carcinoma of cervix uteri,Condition,ICDO3,standard,n,n
44501133,From descendants,"Adenocarcinoma, intestinal type of endocervix",Condition,ICDO3,standard,n,n
44501193,From descendants,"Squamous cell carcinoma, microinvasive of endocervix",Condition,ICDO3,standard,n,n
44501289,From descendants,Mesodermal mixed tumor of cervix uteri,Condition,ICDO3,standard,n,n
44501396,From descendants,"Squamous cell carcinoma, NOS, of exocervix",Condition,ICDO3,standard,n,n
44501441,From descendants,"Serous carcinoma, NOS, of endocervix",Condition,ICDO3,standard,n,n
44501580,From descendants,"Mucinous carcinoma, gastric type of cervix uteri",Condition,ICDO3,standard,n,n
44501641,From descendants,Adenocarcinoma in tubulovillous adenoma of cervix uteri,Condition,ICDO3,standard,n,n
44501675,From descendants,"Neuroepithelioma, NOS, of corpus uteri",Condition,ICDO3,standard,n,n
44501802,From descendants,"Adenocarcinoma, endocervical type, NOS, of endocervix",Condition,ICDO3,standard,n,n
44501939,From descendants,Mixed cell adenocarcinoma of endocervix,Condition,ICDO3,standard,n,n
44502054,From descendants,"Choriocarcinoma, NOS, of myometrium",Condition,ICDO3,standard,n,n
44502096,From descendants,"Adenocarcinoma, intestinal type of cervix uteri",Condition,ICDO3,standard,n,n
44502297,From descendants,"Mixed tumor, malignant, NOS, of endometrium",Condition,ICDO3,standard,y,y
44502298,From descendants,Mullerian mixed tumor of myometrium,Condition,ICDO3,standard,n,n
44502299,From descendants,"Mullerian mixed tumor of uterus, NOS",Condition,ICDO3,standard,n,n
44502362,From descendants,"CNS embryonal tumor, NOS, of endometrium",Condition,ICDO3,standard,n,n
44502392,From descendants,"Clear cell adenocarcinoma, NOS, of endocervix",Condition,ICDO3,standard,n,n
44502445,From descendants,"Endometrioid adenocarcinoma, NOS, of cervix uteri",Condition,ICDO3,standard,n,n
44502472,From descendants,High grade serous carcinoma of cervix uteri,Condition,ICDO3,standard,n,n
44502558,From descendants,Mullerian mixed tumor of cervix uteri,Condition,ICDO3,standard,n,n
44502575,From descendants,Adenosquamous carcinoma of endocervix,Condition,ICDO3,standard,n,n
44502653,From descendants,"Trophoblastic tumor, epithelioid of uterus, NOS",Condition,ICDO3,standard,n,n
44502690,From descendants,"Squamous cell carcinoma, NOS, of endocervix",Condition,ICDO3,standard,n,n
44503042,From descendants,Mullerian mixed tumor of fundus uteri,Condition,ICDO3,standard,n,n
44504292,From descendants,"Carcinoma, NOS, of endocervix",Condition,ICDO3,standard,n,n
44504294,From descendants,"Adenocarcinoma, NOS, of endocervix",Condition,ICDO3,standard,n,n
44504300,From descendants,"Carcinoma, NOS, of exocervix",Condition,ICDO3,standard,n,n
44504306,From descendants,"Carcinoma, NOS, of cervix uteri",Condition,ICDO3,standard,n,n
44504309,From descendants,"Adenocarcinoma, NOS, of cervix uteri",Condition,ICDO3,standard,n,n
44504310,From descendants,Adenosquamous carcinoma of cervix uteri,Condition,ICDO3,standard,n,n
36523778,From descendants,Mesodermal mixed tumor of round ligament,Condition,ICDO3,standard,n,n
36534226,From descendants,"Mesonephroma, malignant of round ligament",Condition,ICDO3,standard,n,n
36539221,From descendants,Malignant mastocytosis of round ligament,Condition,ICDO3,standard,n,n
36547113,From descendants,Malignant histiocytosis of round ligament,Condition,ICDO3,standard,n,n
36549211,From descendants,Mullerian mixed tumor of round ligament,Condition,ICDO3,standard,n,n
36555104,From descendants,"Solitary fibrous tumor, malignant of round ligament",Condition,ICDO3,standard,n,n
36520861,From descendants,Malignant histiocytosis of broad ligament,Condition,ICDO3,standard,n,n
36527117,From descendants,"Choriocarcinoma, NOS, of broad ligament",Condition,ICDO3,standard,n,n
36548923,From descendants,"Mesonephroma, malignant of broad ligament",Condition,ICDO3,standard,n,n
36564297,From descendants,Malignant mastocytosis of broad ligament,Condition,ICDO3,standard,n,n
36565392,From descendants,"Solitary fibrous tumor, malignant of broad ligament",Condition,ICDO3,standard,n,n
36567952,From descendants,Mesodermal mixed tumor of broad ligament,Condition,ICDO3,standard,n,n
44500613,From descendants,"Mesothelioma, malignant of broad ligament",Condition,ICDO3,standard,n,n
44502051,From descendants,Mullerian mixed tumor of broad ligament,Condition,ICDO3,standard,n,n
4180595,From initial search,Family history of malignant neoplasm of uterus,Observation,SNOMED,standard,n,n
603058,From descendants,Anatomic location directly invaded by primary malignant neoplasm of cervix uteri,Observation,SNOMED,standard,n,n
607685,From descendants,Presence of direct invasion by primary malignant neoplasm of cervix uteri to lymphatic vessel and/or small blood vessel,Observation,SNOMED,standard,n,n
602967,From descendants,Histologic type of primary malignant neoplasm of cervix uteri,Observation,SNOMED,standard,n,n
4175994,From descendants,Family history of malignant neoplasm of cervix uteri,Observation,SNOMED,standard,n,n
192847,From initial search,Primary malignant neoplasm of isthmus of uterus,Condition,SNOMED,standard,y,y
197230,From initial search,Malignant neoplasm of uterus,Condition,SNOMED,standard,y,y
198082,From initial search,Overlapping malignant neoplasm of body of uterus,Condition,SNOMED,standard,y,y
441520,From initial search,Primary malignant neoplasm of round ligament of uterus,Condition,SNOMED,standard,y,y
4156113,From initial search,Malignant neoplasm of body of uterus,Condition,SNOMED,standard,y,y
4162860,From initial search,Primary malignant neoplasm of body of uterus,Condition,SNOMED,standard,y,y
4264425,From initial search,Uterus and adnexae involved by direct extension of malignant neoplasm,Condition,SNOMED,standard,y,y
45770892,From initial search,Primary malignant neoplasm of uterus,Condition,SNOMED,standard,y,y
40486213,From initial search,Malignant neoplasm of broad ligament of uterus,Condition,SNOMED,standard,y,y
36517931,From descendants,Mucinous adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36519982,From descendants,High grade serous carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36522269,From descendants,"Cystadenocarcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36524049,From descendants,Adenocarcinoma with apocrine metaplasia of isthmus uteri,Condition,ICDO3,standard,y,y
36524445,From descendants,Papillary urothelial carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36524508,From descendants,"Endometrioid adenofibroma, malignant of isthmus uteri",Condition,ICDO3,standard,y,y
36526708,From descendants,"Epithelioma, malignant of isthmus uteri",Condition,ICDO3,standard,y,y
36527263,From descendants,"Endometrioid adenocarcinoma, secretory variant of isthmus uteri",Condition,ICDO3,standard,y,y
36528360,From descendants,Adenocarcinoma with squamous metaplasia of isthmus uteri,Condition,ICDO3,standard,y,y
36531581,From descendants,"Medullary carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36532935,From descendants,"Carcinoma, undifferentiated, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36533044,From descendants,"Carcinoma, anaplastic, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36533188,From descendants,Hepatoid adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36533917,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of isthmus uteri,Condition,ICDO3,standard,y,y
36537723,From descendants,"Solid carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36538167,From descendants,Epithelial-myoepithelial carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36538297,From descendants,Basaloid carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36544104,From descendants,Tubular adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36544455,From descendants,Villous adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36546287,From descendants,Adenocarcinoma in villous adenoma of isthmus uteri,Condition,ICDO3,standard,y,y
36547216,From descendants,"Serous carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36547801,From descendants,Myoepithelial carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36547872,From descendants,Superficial spreading adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36549003,From descendants,"Verrucous carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36549573,From descendants,Pleomorphic carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36549749,From descendants,Carcinoma simplex of isthmus uteri,Condition,ICDO3,standard,y,y
36551087,From descendants,Adenocarcinoma in adenomatous polyp of isthmus uteri,Condition,ICDO3,standard,y,y
36552779,From descendants,Schneiderian carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36552983,From descendants,Adenosquamous carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36553804,From descendants,"Metaplastic carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36555633,From descendants,"Papillary carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
36558183,From descendants,Cloacogenic carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36558325,From descendants,Scirrhous adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36560169,From descendants,"Urothelial carcinoma, micropapillary of isthmus uteri",Condition,ICDO3,standard,y,y
36560790,From descendants,Low grade serous carcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36564467,From descendants,Adenocarcinoma with mixed subtypes of isthmus uteri,Condition,ICDO3,standard,y,y
36564954,From descendants,Adenocarcinoma in tubulovillous adenoma of isthmus uteri,Condition,ICDO3,standard,y,y
36565624,From descendants,"Mucinous carcinoma, gastric type of isthmus uteri",Condition,ICDO3,standard,y,y
36565833,From descendants,Mucin-producing adenocarcinoma of isthmus uteri,Condition,ICDO3,standard,y,y
36566300,From descendants,"Carcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
44501348,From descendants,"Endometrioid adenocarcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
44502272,From descendants,"Adenocarcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
44502823,From descendants,"Papillary adenocarcinoma, NOS, of isthmus uteri",Condition,ICDO3,standard,y,y
194286,From descendants,"Malignant neoplasm of corpus uteri, excluding isthmus",Condition,SNOMED,standard,y,y
4003683,From descendants,Primary malignant neoplasm of fundus uteri,Condition,SNOMED,standard,y,y
4048226,From descendants,Adenocarcinoma of endometrium,Condition,SNOMED,standard,y,y
4091474,From descendants,Malignant neoplasm of myometrium of corpus uteri,Condition,SNOMED,standard,y,y
4092519,From descendants,Malignant neoplasm of isthmus of uterine body,Condition,SNOMED,standard,y,y
4095747,From descendants,Malignant neoplasm of cornu of corpus uteri,Condition,SNOMED,standard,y,y
4095748,From descendants,Malignant neoplasm of fundus of corpus uteri,Condition,SNOMED,standard,y,y
4095749,From descendants,Malignant neoplasm of endometrium of corpus uteri,Condition,SNOMED,standard,y,y
4110871,From descendants,Endometrial carcinoma,Condition,SNOMED,standard,y,y
4202789,From descendants,Adenocarcinoma of uterus,Condition,SNOMED,standard,y,y
4247238,From descendants,Primary malignant neoplasm of endometrium,Condition,SNOMED,standard,y,y
4247842,From descendants,Primary malignant neoplasm of myometrium,Condition,SNOMED,standard,y,y
35624158,From descendants,Undifferentiated carcinoma of corpus uteri,Condition,SNOMED,standard,y,y
36403089,From descendants,Endometrioid intraepithelial neoplasia of endometrium,Condition,ICDO3,standard,y,y
36403118,From descendants,Endometrioid intraepithelial neoplasia of corpus uteri,Condition,ICDO3,standard,y,y
36517786,From descendants,"Carcinoma, undifferentiated, NOS, of myometrium",Condition,ICDO3,standard,y,y
36518300,From descendants,Adenocarcinoma with apocrine metaplasia of fundus uteri,Condition,ICDO3,standard,y,y
36518723,From descendants,"Carcinoma, undifferentiated, NOS, of fundus uteri",Condition,ICDO3,standard,y,y
36518780,From descendants,Myoepithelial carcinoma of myometrium,Condition,ICDO3,standard,y,y
36518942,From descendants,Mucin-producing adenocarcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36518948,From descendants,Pleomorphic carcinoma of myometrium,Condition,ICDO3,standard,y,y
36519063,From descendants,Epithelial-myoepithelial carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36519220,From descendants,"Solid carcinoma, NOS, of endometrium",Condition,ICDO3,standard,y,y
36519268,From descendants,Tubular adenocarcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36519305,From descendants,High grade serous carcinoma of myometrium,Condition,ICDO3,standard,y,y
36519336,From descendants,Villous adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36519536,From descendants,Adenocarcinoma with mixed subtypes of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36519585,From descendants,Hepatoid adenocarcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36519772,From descendants,"Verrucous carcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36519787,From descendants,Adenocarcinoma with mixed subtypes of myometrium,Condition,ICDO3,standard,y,y
36520317,From descendants,Adenocarcinoma in tubulovillous adenoma of fundus uteri,Condition,ICDO3,standard,y,y
36520344,From descendants,"Papillary adenocarcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36520622,From descendants,"Solid carcinoma, NOS, of fundus uteri",Condition,ICDO3,standard,y,y
36520963,From descendants,"Papillary carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36521730,From descendants,"Papillary urothelial carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36521853,From descendants,"Serous carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36521941,From descendants,Adenocarcinoma with mixed subtypes of fundus uteri,Condition,ICDO3,standard,y,y
36521952,From descendants,"Cystadenocarcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36522113,From descendants,"Urothelial carcinoma, micropapillary of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36522191,From descendants,Adenocarcinoma in adenomatous polyp of myometrium,Condition,ICDO3,standard,y,y
36522796,From descendants,"Metaplastic carcinoma, NOS, of cervix uteri",Condition,ICDO3,standard,y,y
36523175,From descendants,"Urothelial carcinoma, micropapillary of fundus uteri",Condition,ICDO3,standard,y,y
36523358,From descendants,Carcinoma simplex of fundus uteri,Condition,ICDO3,standard,y,y
36524071,From descendants,Adenosquamous carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36524151,From descendants,"Verrucous carcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36525184,From descendants,"Epithelioma, malignant of myometrium",Condition,ICDO3,standard,y,y
36525235,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36525249,From descendants,Epithelial-myoepithelial carcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36525557,From descendants,Tubular adenocarcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36526043,From descendants,"Mucinous carcinoma, gastric type of myometrium",Condition,ICDO3,standard,y,y
36526124,From descendants,Villous adenocarcinoma of endometrium,Condition,ICDO3,standard,y,y
36526178,From descendants,"Solid carcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36526236,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of fundus uteri,Condition,ICDO3,standard,y,y
36526909,From descendants,"Endometrioid adenofibroma, malignant of myometrium",Condition,ICDO3,standard,y,y
36526938,From descendants,Superficial spreading adenocarcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36527352,From descendants,"Mucinous carcinoma, gastric type of uterus, NOS",Condition,ICDO3,standard,y,y
36527577,From descendants,Tubular adenocarcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36527619,From descendants,Epithelial-myoepithelial carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36527839,From descendants,"Carcinoma, anaplastic, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36528004,From descendants,Carcinofibroma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36528382,From descendants,Adenocarcinoma with squamous metaplasia of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36528391,From descendants,Cloacogenic carcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36528522,From descendants,Pleomorphic carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36528757,From descendants,"Medullary carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36529159,From descendants,"Adenocarcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36529889,From descendants,"Verrucous carcinoma, NOS, of corpus uteri",Condition,ICDO3,standard,y,y
36530117,From descendants,Myoepithelial carcinoma of endometrium,Condition,ICDO3,standard,y,y
36530499,From descendants,"Mucoepidermoid carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36530675,From descendants,Adenocarcinoma in tubulovillous adenoma of corpus uteri,Condition,ICDO3,standard,y,y
36530960,From descendants,"Endometrioid adenofibroma, malignant of corpus uteri",Condition,ICDO3,standard,y,y
36531070,From descendants,Schneiderian carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36531191,From descendants,"Endometrioid adenocarcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36531627,From descendants,"Adenocarcinoma in villous adenoma of uterus, NOS",Condition,ICDO3,standard,y,y
36531752,From descendants,High grade serous carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36531754,From descendants,"Carcinoma, anaplastic, NOS, of corpus uteri",Condition,ICDO3,standard,y,y
36532057,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of myometrium,Condition,ICDO3,standard,y,y
36532415,From descendants,Papillary urothelial carcinoma of endometrium,Condition,ICDO3,standard,y,y
36532447,From descendants,High grade serous carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36532685,From descendants,"Papillary carcinoma, NOS, of fundus uteri",Condition,ICDO3,standard,y,y
36533031,From descendants,"Metaplastic carcinoma, NOS, of endometrium",Condition,ICDO3,standard,y,y
36533107,From descendants,Malignant histiocytosis of corpus uteri,Condition,ICDO3,standard,y,y
36533717,From descendants,Papillary urothelial carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36534000,From descendants,"Carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36534038,From descendants,Villous adenocarcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36534069,From descendants,Carcinoma simplex of myometrium,Condition,ICDO3,standard,y,y
36534165,From descendants,Mucinous adenocarcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36534459,From descendants,"Papillary adenocarcinoma, NOS, of fundus uteri",Condition,ICDO3,standard,y,y
36534559,From descendants,"Pleomorphic carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36534639,From descendants,"Urothelial carcinoma, micropapillary of uterus, NOS",Condition,ICDO3,standard,y,y
36534789,From descendants,"Carcinoma, anaplastic, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36535090,From descendants,Pleomorphic carcinoma of endometrium,Condition,ICDO3,standard,y,y
36535254,From descendants,"Adenoid cystic carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36535432,From descendants,Schneiderian carcinoma of myometrium,Condition,ICDO3,standard,y,y
36535614,From descendants,"Tubular adenocarcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36535648,From descendants,Schneiderian carcinoma of endometrium,Condition,ICDO3,standard,y,y
36535952,From descendants,"Medullary carcinoma, NOS, of endometrium",Condition,ICDO3,standard,y,y
36536275,From descendants,Mucinous adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36536365,From descendants,"Metaplastic carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36536801,From descendants,Low grade serous carcinoma of myometrium,Condition,ICDO3,standard,y,y
36537135,From descendants,"Carcinoma simplex of uterus, NOS",Condition,ICDO3,standard,y,y
36537775,From descendants,"Carcinoma, anaplastic, NOS, of endometrium",Condition,ICDO3,standard,y,y
36538159,From descendants,Mucin-producing adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36538257,From descendants,Epithelial-myoepithelial carcinoma of endometrium,Condition,ICDO3,standard,y,y
36538363,From descendants,Hepatoid adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36538649,From descendants,"Medullary carcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36538850,From descendants,Carcinoma simplex of endometrium,Condition,ICDO3,standard,y,y
36538998,From descendants,Carcinofibroma of fundus uteri,Condition,ICDO3,standard,y,y
36539222,From descendants,Cloacogenic carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36539351,From descendants,"Hepatoid adenocarcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36539524,From descendants,"Cribriform carcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36539578,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of corpus uteri,Condition,ICDO3,standard,y,y
36540435,From descendants,Pleomorphic carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36540787,From descendants,"Mesonephroma, malignant of fundus uteri",Condition,ICDO3,standard,y,y
36541225,From descendants,Adenocarcinoma with apocrine metaplasia of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36541328,From descendants,Adenocarcinoma in villous adenoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36541335,From descendants,Adenocarcinoma in tubulovillous adenoma of endometrium,Condition,ICDO3,standard,y,y
36541416,From descendants,Carcinoma simplex of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36541433,From descendants,Basaloid carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36541651,From descendants,Basaloid carcinoma of myometrium,Condition,ICDO3,standard,y,y
36542173,From descendants,Tubular adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36542209,From descendants,Adenocarcinoma with apocrine metaplasia of corpus uteri,Condition,ICDO3,standard,y,y
36542313,From descendants,"Papillary adenocarcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36542353,From descendants,"Mucin-producing adenocarcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36542520,From descendants,Superficial spreading adenocarcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36542817,From descendants,Carcinoma simplex of corpus uteri,Condition,ICDO3,standard,y,y
36543310,From descendants,Papillary urothelial carcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36543531,From descendants,Adenocarcinoma in tubulovillous adenoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36544029,From descendants,"Cloacogenic carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36544091,From descendants,"Mucinous carcinoma, gastric type of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36544120,From descendants,"Adenocarcinoma with apocrine metaplasia of uterus, NOS",Condition,ICDO3,standard,y,y
36544145,From descendants,"Epithelioma, malignant of uterus, NOS",Condition,ICDO3,standard,y,y
36544221,From descendants,Hepatoid adenocarcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36544302,From descendants,Adenocarcinoma in villous adenoma of endometrium,Condition,ICDO3,standard,y,y
36544392,From descendants,Adenocarcinoma in villous adenoma of fundus uteri,Condition,ICDO3,standard,y,y
36544516,From descendants,"Endometrioid adenocarcinoma, secretory variant of fundus uteri",Condition,ICDO3,standard,y,y
36544870,From descendants,Villous adenocarcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36544979,From descendants,"Carcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36545254,From descendants,"Verrucous carcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36545412,From descendants,"Epithelioma, malignant of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36545814,From descendants,Adenocarcinoma with squamous metaplasia of fundus uteri,Condition,ICDO3,standard,y,y
36545910,From descendants,"Urothelial carcinoma, micropapillary of myometrium",Condition,ICDO3,standard,y,y
36545947,From descendants,Hepatoid adenocarcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36546430,From descendants,"Solid carcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36546825,From descendants,"Verrucous carcinoma, NOS, of endometrium",Condition,ICDO3,standard,y,y
36546940,From descendants,Myoepithelial carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36546945,From descendants,"Serous carcinoma, NOS, of overlapping lesion of cervix uteri",Condition,ICDO3,standard,y,y
36546961,From descendants,"Cystadenocarcinoma, NOS, of myometrium",Condition,ICDO3,standard,y,y
36547027,From descendants,Cloacogenic carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36547417,From descendants,"Carcinoma, anaplastic, NOS, of myometrium",Condition,ICDO3,standard,y,y
36547493,From descendants,Scirrhous adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36547494,From descendants,Myoepithelial carcinoma of fundus uteri,Condition,ICDO3,standard,y,y
36548280,From descendants,Cloacogenic carcinoma of myometrium,Condition,ICDO3,standard,y,y
36548745,From descendants,"Adenocarcinoma in adenomatous polyp of uterus, NOS",Condition,ICDO3,standard,y,y
36548838,From descendants,"Epithelioma, malignant of endometrium",Condition,ICDO3,standard,y,y
36549185,From descendants,"Schneiderian carcinoma of uterus, NOS",Condition,ICDO3,standard,y,y
36549348,From descendants,"Endometrioid adenocarcinoma, secretory variant of myometrium",Condition,ICDO3,standard,y,y
36549681,From descendants,"Medullary carcinoma, NOS, of fundus uteri",Condition,ICDO3,standard,y,y
36549744,From descendants,"Epithelioma, malignant of fundus uteri",Condition,ICDO3,standard,y,y
36549819,From descendants,"Papillary carcinoma, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36549839,From descendants,"Solitary fibrous tumor, malignant of exocervix",Condition,ICDO3,standard,n,n
36549953,From descendants,Schneiderian carcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36550505,From descendants,Superficial spreading adenocarcinoma of myometrium,Condition,ICDO3,standard,y,y
36550737,From descendants,Adenocarcinoma in villous adenoma of corpus uteri,Condition,ICDO3,standard,y,y
36551244,From descendants,Papillary urothelial carcinoma of myometrium,Condition,ICDO3,standard,y,y
36551775,From descendants,Tubular adenocarcinoma of endometrium,Condition,ICDO3,standard,y,y
36551776,From descendants,"Urothelial carcinoma, micropapillary of endometrium",Condition,ICDO3,standard,y,y
36552153,From descendants,"Solid carcinoma, NOS, of corpus uteri",Condition,ICDO3,standard,y,y
36552473,From descendants,"Carcinoma, undifferentiated, NOS, of uterus, NOS",Condition,ICDO3,standard,y,y
36552708,From descendants,Myoepithelial carcinoma of corpus uteri,Condition,ICDO3,standard,y,y
36552755,From descendants,"Serous carcinoma, NOS, of overlapping lesion of corpus uteri",Condition,ICDO3,standard,y,y
36552911,From descendants,"Cystadenocarcinoma, NOS, of endometrium",Condition,ICDO3,standard,y,y
36552929,From descendants,Papillary urothelial carcinoma of overlapping lesion of corpus uteri,Condition,ICDO3,standard,y,y
36553035,From descendants,"Medullary carcinoma, NOS, of corpus uteri",Condition,ICDO3,standard,y,y
